ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
476,-46601887,-23592730,355030834000030,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SACOMA,5013-0,RUA LINO COUTINHO,1046,SACOMA,TV RUA LORD CROCKRANE
477,-46601622,-23508266,355030886000007,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,7012-2,RUA MARIETA DA SILVA,112,VL GUILHERME,TV RUA CHICO PONTES
478,-46600586,-23552696,355030853000042,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA MODERNA,1005-7,RUA DOS TRILHOS C BRESSER,S/N,BRESSER,RUA BRESSER
479,-46600571,-23454902,355030881000004,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,CASA DE PEDRA,4058-4,RUA CEL ESDRAS DE OLIVEIRA,S/N,JD TREMEMBE,PERTO DO CEMITERIO
480,-46600551,-23537156,355030808000026,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,SILVA TELLES,3006-6,RUA DR CARLOS GUIMARAES,S/N,BELEM,TV RUA CATUMBI
481,-46600485,-23552701,355030853000056,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA MODERNA,4004-5,RUA DOS TRILHOS C BRESSER,869,MOOCA,TV RUA BRESSER
482,-46600357,-23480026,355030882000004,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,PARQUE VITORIA,3032-5,AV  MAESTRO VILA LOBOS,917,PQ VITORIA,TV AV GUAPIRA
483,-46600167,-23604889,355030868000231,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SACOMA,7023-8,RUA AMERICO SAMARONE,327,SACOMA,TV RUA REGINO ARAGAO
484,-46600128,-23637053,355030868000059,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,RECANTO DOS HUMILDES,7225-7,RUA RECANTO DOS HUMILDES,S/N,RECANTO DOS HUMILDES,
485,-46599907,-23563314,355030853000039,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA,7007-6,RUA TABAJARAS,S/N,MOOCA,TV RUA ESEQUIEL RAMOS
486,-46599810,-23619065,355030868000077,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA BANDEIRANTES,6049-6,RUA PROF RAUL PEDERNEIRAS,125,VL CONDE DO PINHAL,TV VIA ANCHIETA
487,-46599345,-23546378,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,TOLEDO BARBOSA,1006-5,RUA BELARMINO MATOS,S/N,QUARTA PARADA,VIADUTO GUADALAJARA
488,-46599341,-23477904,355030882000143,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,AV SAO PAULO,6040-2,AV  MAESTRO VILLA LOBOS,3881,TUCURUVI,RUA SAO FRUTUOSO
489,-46598710,-23489869,355030882000152,3550308005066,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,BORGES,7054-8,RUA CRUZ DE MALTA,312,RODRIGUES ALVES,RUA ELVIRA DE BORTOLE
490,-46598204,-23565912,355030853000037,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,PARQUE DA MOOCA,3010-4,RUA CONDE PRATES,10,PQ DA MOOCA,TV RUA JUMANA
491,-46596711,-23561105,355030853000001,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA,4010-0,RUA MADRE DE DEUS,604,MOOCA,TV RUA VISCONDE DE INHUM
492,-46596652,-23496185,355030892000177,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CRISTOVAM LINS,1060-0,RUA LUCIANO BROINIZZI C JAPI,191,VL EDE,ESTRADA DA CONCEICAO
493,-46596566,-23623785,355030868000010,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SANTO ANTONIO DE CATEGERO,7401-2,RUA SANTO ANTONIO DE CATEGERO,,VILA NATALIA,ABAST
494,-46594976,-23603717,355030834000134,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,CONJ RES HELIOPOLIS,1204-1,RUA FREIRE BRAYNER,S/N,SACOMA,
495,-46594968,-23645941,355030868000172,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA OLIVIERI,6061-5,RUA CLAUDIO FERREIRA MANOEL,29,VL OLIVIERI,RUA CARLA LIVIERO
496,-46594757,-23615380,355030868000130,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SAO JOAO CLIMACO,4027-4,RUA JAPARATUBA,131,SAO JOAO CLIMACO,ESTRADA DAS LAGRIMAS-160
497,-46594680,-23636476,355030868000006,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,MARIA ESTELA,5065-2,PC  DR CURADO FLEURY,3,JD MARIA ESTELA,TV AV MARIA ESTELA
498,-46594628,-23594532,355030834000078,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,AURI VERDE,5020-2,RUA CAMPANTE,81,VL CARIOCA,RUAS AMADIS
499,-46594422,-23479441,355030882000091,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,TANQUE VELHO,4032-0,RUA TANQUE VELHO,455,VL GUSTAVO,TV RUA DO CAMPO
500,-46594181,-23455172,355030881000018,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,JARDIM TREMEMBE,3054-6,RUA TEREZA BORTOLO,S/N,JD TREMEMBE,CEMITERIO TREMEMBE
501,-46594143,-23518961,355030889000121,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ELZA,6014-3,RUA ANDARAI,755,VL MARIA,RUA AMAMBAI
502,-46593888,-23452380,355030881000034,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,PENAFORTE,1135-5,RUA PENAFORTE,S/N,JD PAULISTANA,RUA NOSSA SENHORA DA CON
503,-46593168,-23494406,355030892000150,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,GUARINOS,6023-2,RUA SANTO ANTONIO DE LISBOA,543,VL EDE,AV.EDE
504,-46592629,-23489371,355030892000144,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA BOSCHETTI,3029-5,AV  BOSCHETTI,234,VL GUSTAVO,RUA SA CAMPELO
505,-46592204,-23557306,355030853000116,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,FERNANDES FALCAO,3012-0,RUA PIRES DE CAMPOS,24,MOOCA,ENTRE CUIABA E FRANCA CA
506,-46592056,-23634898,355030868000056,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA ARAPUA,3083-0,RUA RIZZIERI NEGRINI,199,VL ARAPUA,COLOMBO FLORENCE C ANT H
507,-46592001,-23448714,355030881000077,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,JARDIM JOAMAR,6099-2,RUA JOSINO VIEIRA GOES,S/N,JD JOAMAR,TV ES PIQUERI
508,-46591606,-23601357,355030834000112,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA CARIOCA,7051-3,RUA ALBINO DE MORAES,19,VL CARIOCA,AV.JUNTAS PROVISORIAS
509,-46591379,-23548087,355030853000091,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,TRILHOS,5008-3,RUA PROF MACHADO TOLOSA,S/N,BELENZINHO,ENTRE PARAUPAVA E SAPUCA
510,-46590293,-23496874,355030892000140,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ELISA,4184-0,RUA DOS GUARINOS,,VILA ELISA,
511,-46589746,-23479956,355030882000125,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,VILA GUSTAVO,1052-9,RUA CANEDOS,S/N,VILA GUSTAVO,
512,-46589534,-23442860,355030881000119,3550308005135,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,FURNAS,1117-7,AV  ANTONELO DA MESSINA,S/N,VL ZILDA,BALTAZAR AGUILA E USHIKI
513,-46589122,-23575358,355030853000066,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,VILA PRUDENTE,5016-4,RUA DOMINGOS DA FONSECA,321,VL PRUDENTE,PAREDAO JUVENTUS
514,-46588709,-23470426,355030882000134,3550308005132,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,VILA CONSTANCIA,7046-7,RUA SEBASTIAO DE FREITAS,246,VL CONSTANCA,AV.GUAPIRA ALT.1800
515,-46588682,-23557499,355030853000060,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,AGUA RASA,3013-9,RUA DECIO ABRAMO,17,AGUA RASA,FERNANDO FALCAO E ITAQUE
516,-46588288,-23506526,355030889000172,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA 57,5047-4,AV  ALBERTO BYINGTON,496,VL MARIA,PROXIMO PRACA COSMORAMA
517,-46588203,-23467534,355030839000017,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,JACANA,1026-0,RUA BENJAMIM PEREIRA,521,JACANA,ENTRE ELIMO E EMIL FIGUE
518,-46587965,-23483048,355030892000129,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,MANOEL SOVERAL,5026-1,RUA ANTONIO PEREIRA DE SOUZA,S/N,SANTANA,CAIXA D AGUA DE SANTANA
519,-46587695,-23543631,355030808000015,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,ITAMARACA,7010-6,RUA SERRA DE JAIRE,S/N,ALTO DA MOOCA,PARALELA AV ALVARO RAMOS
520,-46587652,-23563922,355030801000107,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA LESTE,7009-2,RUA VALENTIM MAGALHAES,300,VL LESTE,TV RUA DO ORATORIO
521,-46587104,-23642987,355030868000170,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JARDIM LEAR,4092-4,RUA JOSE ANTONIO VALADARES,13,JD LEAR,ANTIGA AV.SAO PAULO
522,-46586405,-23625896,355030868000052,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JARDIM PATENTE,6059-3,AV  PATENTE,468,JD PATENTE,TV ES DAS LAGRIMAS ALTUR
523,-46586167,-23538470,355030808000066,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,BELEM,5007-5,RUA IRMA CAROLINA,S/N,BELENZINHO,TV AV ALVARO RAMOS
524,-46585909,-23618098,355030868000082,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA INDEPENDENCIA,1107-0,LG  LEON DE TOLSTOI C/ ANY,S/N,VL INDEPENDENCIA,RUA ANNY
525,-46585232,-23504324,355030889000067,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,4031-2,RUA MOREIRA DE VASCONCELOS,196,VL MARIA,PRACA DA ALEGRIA
526,-46585175,-23505161,355030889000067,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,6370-3,PC  GOMES FIGUEIREDO,,VILA MARIA,RUA VIANOPOLIS
527,-46585174,-23511893,355030889000062,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MARIA,7013-0,RUA ARARITAGUABA,454,VL MARIA BAIXA,AV GUILHERME COTCHING
528,-46585158,-23630398,355030868000094,3550308005087,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA CRISTALIA,1066-9,RUA ANTONIO LAMAS,31,VL CRISTALIA,ESTRADA DAS LAGRIMAS
529,-46584927,-23580252,355030893000090,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE,1012-0,RUA JOSE ZAPPI,,VL PRUDENTE,RUA CAPITAO PACHECO CHAV
530,-46584612,-23498058,355030889000135,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,7022-0,RUA SANTA FE DO SUL,288,VL MARIA,PRACA MARCELINO MACHADO
531,-46584067,-23588608,355030893000029,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,QUINTA DAS PAINEIRAS,7015-7,RUA SAO LUIS DO PARAITINGA,24,VL ZELINA,COM RUA POA
532,-46583470,-23566335,355030801000123,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA BERTIOGA,5015-6,RUA FLORIANOPOLIS,S/N,ALTO DA MOOCA,TV RUA CAMPO LARGO
533,-46582972,-23564711,355030801000054,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,PIRASSUNUNGA,1013-8,RUA TEREZINA,615,ALTO DA MOOCA,CAMPO LARGO E MANAUS
534,-46582955,-23482157,355030892000064,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA ALEGRIA,5133-0,AV  ROLAND GARROS,,VL EDE,MAJ DANTAS CORTEZ/AV PIQ
535,-46582837,-23536811,355030808000046,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,IRMA CAROLINA,7011-4,RUA ENG REINALDO CAJADO,215,BELENZINHO,TV RUA IRMA CAROLINA
536,-46582472,-23490225,355030892000093,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,1024-3,RUA ATALIBA VIEIRA,223,MEDEIROS,AV NOSSA SRA DO LORETO
537,-46582332,-23497002,355030889000153,3550308005033,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA VISTA ALEGRE,3030-9,AV  BENEDITO ESTEVAO DOS SANTOS,1227,VL MARIA,PRACA VISTA ALEGRE
538,-46582108,-23463234,355030839000005,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,VILA NILO,4049-5,RUA DR CARLOS BASTOS ARANHA,420,VL NILO,S/INFOR
539,-46581594,-23478692,355030892000032,3550308005067,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JARDIM BRASIL,7045-9,RUA PAULINO DE BRITO,770,JD BRASIL,AV.JARDIM JAPAO
540,-46580657,-23506764,355030889000012,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PRACA NIPON,4026-6,RUA OSAKA,848,JD JAPAO,TV AV LARANJEIRAS ALTURA
541,-46580632,-23570681,355030801000050,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,CONJ RESIDENCIAL DO BUTANTA,1114-2,RUA LUIS ANTONIO MARTINS,S/N,BUTANTA,PROXIMO INSTITUTO BUTANT
542,-46580632,-23570681,355030801000050,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA ORATORIO,5018-0,RUA SILVA COUTINHO,S/N,VL PRUDENTE,TV RUA SANTA LINA
543,-46578323,-23504090,355030889000072,3550308005034,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,ALTO DE VILA MARIA,1025-1,RUA KANEDA,304,JD JAPAO,PRACA CIANORTE
544,-46577944,-23491574,355030892000181,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MEDEIROS,5154-3,RUA GEOLANDIA,S/N,VL MEDEIROS,RUA GEOLANDIA
545,-46577159,-23485601,355030892000004,3550308005069,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CENTRAL,4067-3,RUA ANTENOR NAVARRO,414,JD BRASIL,TV AV JAPAO
546,-46577054,-23439312,355030881000176,3550308005191,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,JARDIM FONTALIS,7196-0,RUA MANOEL PEREIRA ROSA,S/N,JD FONTALIS,
547,-46576458,-23534930,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPE,3015-5,RUA ANDRE VIDAL C/ ALM CALHEIROS,22,TATUAPE,ESTACAO METRO TATUAPE
548,-46575838,-23589116,355030893000008,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA ZELINA,6038-0,RUA INHAGAPI C/ MANAIAS,275,VL ZELINA,TV AV ZELINA
549,-46575379,-23593976,355030893000012,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA BELA,4047-9,RUA PITINGA,396,VL BELA,TV RUA GIESTAS
550,-46575289,-23493216,355030892000026,3550308005068,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA SABRINA,6041-0,RUA GEOLANDIA,1236A,VL SABRINA,RUA JOSE ANTONIO DA SILV
551,-46575254,-23560080,355030801000057,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA BELEM,7029-7,RUA ADUTORA DO RIO CLARO,307,SAPOPEMBA,VILA BELEM E VL PRUDENTE
552,-46574716,-23584852,355030893000035,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,PRACA SANTA HELENA,4045-2,RUA JOSE DOS REIS,909,VL ZELINA,RUA OLIVEIRA GOUVEIA
553,-46574290,-23572791,355030801000022,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,UMUARAMA,4020-7,RUA MIN SALGADO FILHO,485,VL ORATORIO,TV RUA PAULO DE LIMA COR
554,-46574115,-23579093,355030893000097,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA CELESTE,6035-6,RUA PIANCO,219,VL CELESTE,VILA CELESTE E VILA PRUD
555,-46573716,-23545706,355030880000178,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,MAE DO CEU,1008-1,RUA TUIUTI,2753,TATUAPE,PRACA SILVIO ROMERO
556,-46573628,-23564534,355030801000029,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,PRACA DAS ROSAS,4021-5,RUA LUIZA CANERO,6,VL CANERO,TV RUA LEME
557,-46572413,-23554066,355030801000120,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,RODRIGUES BARBOSA,4022-3,RUA SEBASTIAO BARBOSA,333,TATUAPE,PRACA BENTO MANOEL
558,-46572305,-23453056,355030839000084,3550308005136,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,CONJUNTO JOVA RURAL,1190-8,RUA ARI DA ROCHA MIRANDA,S/N,VL NOVA GALVAO,JOAO CAVALCANTE E ANT JE
559,-46572280,-23541812,355030880000045,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,MAE DO CEU,5017-2,RUA VISCONDE DE ITABORAY,233,TATUAPE,VIADUTO AZEVEDO
560,-46571353,-23561803,355030801000031,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,PANTOJO,6018-6,RUA BOM JESUS,S/N,ALTO DA MOOCA,PROXIMO LARGO AGUA RASA
561,-46569768,-23486440,355030892000021,3550308005069,94,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,COHAB FERNAO DIAS,1152-5,RUA COMBATE LAGOA BRANCA,,VL SABRINA,ALONSO P B AVENTURA DE S
562,-46569519,-23579200,355030801000098,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA SAO CARLOS,4110-6,RUA ERNESTO GIULIANO,23,VL SAO CARLOS,VL SAO CARLO VILA PRUDEN
563,-46568954,-23530027,355030880000026,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,SAO JORGE,6027-5,RUA SANTA CATARINA,284,TATUAPE,HOSPITAL MUNICIPAL DO TA
564,-46568459,-23571230,355030801000004,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA EMA,3052-0,RUA DR JOAO BIZARRO DA NAVE,S/N,VL EMA,PROXIMO AO LARGO SANTA C
565,-46568019,-23540525,355030880000019,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,PRACA LUZITANIA,4023-1,RUA AIRI,437,TATUAPE,BARAO DE ITAQUI
566,-46567647,-23520830,355030889000082,3550308005035,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,SANTO ELISIO,5061-0,RUA SOLD JOSE VICENTE DE PAULA,196,VL MARIA,AV SERAFIN GONCALVES PER
567,-46566856,-23515970,355030889000156,3550308005035,91,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,PARQUE NOVO MUNDO,7047-5,AL  SUB TENENTE FRANCISCO HIERRO,351,PQ NOVO MUNDO,SEBASTIAO GARCIA
568,-46566500,-23539647,355030880000007,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,ANTONIO DE BARROS,5029-6,RUA PLATINA,815,TATUAPE,PORT 033/94
569,-46564876,-23597013,355030893000043,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA ALPINA,1016-2,RUA DR VICENTE GIACAGLINI,,VL BELA,RUA COSTA BARROS
570,-46564575,-23475745,355030839000101,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,EDU CHAVES,5040-7,RUA LILIENTAL,317,TUCURUVI,TV AV EDU CHAVES
571,-46564163,-23569978,355030801000037,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA INVERNADA,7056-4,RUA DOM PEDRO I,S/N,VL INVERNADA,TV RUA CAPITAO LORENA
572,-46563642,-23575449,355030801000071,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA DIVA,1046-4,RUA BUENOPOLIS,62,VL DIVA,S/INFORM
573,-46563462,-23548987,355030880000064,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,MARIA CANDIDA,6019-4,RUA ANTONIO CAMARDO,1625,TATUAPE,ITAPURA E APUCARANA
574,-46561261,-23530646,355030880000058,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,MARANHAO,3024-4,RUA MATEUS GOMES,S/N,TATUAPE,TATUAPE
575,-46560460,-23584049,355030872000127,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,INDEPENDENCIA,4119-0,RUA ERNESTO DOS SANTOS,S/N,JD INDEPENDENCIA,JD INDEPENDENCIA  VILA P
576,-46559813,-23599950,355030893000075,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,FLOR DO MORRO,3056-2,RUA CATUABA,317,VL ALPINA,PROXIMO LARGO DA VILA AL
577,-46559014,-23554939,355030885000100,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,CERET,5186-1,PC  DO TRABALHADOR ( CERET ),,VILA GOMES CARDIM,RUA EMILIA MARENGO
578,-46558134,-23605148,355030893000125,3550308005082,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA CALIFORNIA,5049-0,AV  MATA MACHADO,,VL CALIFORNIA,TV DA RUA ANTENAS
579,-46556465,-23532833,355030880000059,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,CHACARA MARANHAO,7089-0,RUA ADELINO DE ALMEIDA CASTILHO,782,TATUAPE,MANOEL AVILA E ARIANA
580,-46556092,-23577479,355030872000130,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA DIVA,5056-3,RUA SOLIDONIO LEITE,131,VL DIVA,VILA DIVA  VILA PRUDENTE
581,-46555593,-23547449,355030880000111,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,SANTA GERTRUDES,3041-4,RUA SANTA GERTRUDES,575,TATUAPE,FABRICA TAPETES TABACOW
582,-46554694,-23593242,355030872000107,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM INDEPENDENCIA,6060-7,RUA SECUNDINO DOMINGUES,770,VL PRUDENTE,TV AV ALBERTO RAMOS
583,-46553503,-23550895,355030820000088,3550308005077,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,SANTO ESTEVAO,7030-0,RUA AREIAO,51,TATUAPE,RUA ANTONIO DE BARROS
584,-46552720,-23539316,355030820000099,3550308005077,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,ALFERES FRAZAO,4057-6,RUA DIAMANTE PRETO,35,ARICANDUVA,VIADUTO VILA CARRAO
585,-46551685,-23577766,355030872000113,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM TIALHA,3057-0,RUA PINTO DA LUZ,329,JD TIALHA,ENTRE BENTO SABINO REIS
586,-46551416,-23574346,355030885000066,3550308005079,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,SAPOPEMBA,6039-9,RUA GRECCO,S/N,ALTO DA MOOCA,RUA GOMES E 18 DE FEVERE
587,-46551155,-23511338,355030859000191,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,ENGENHEIRO TRINDADE,4063-0,RUA ENG TRINDADE,5,PENHA,EST.REDE FERROVIARIA FED
588,-46550164,-23558733,355030885000091,3550308005040,87,VILA FORMOSA,26,ARICANDUVA,Leste,Leste 1,VILA FORMOSA,4041-0,RUA MARAGOJIPE,S/N,VL FORMOSA,TV RUA PRETORIA
589,-46549478,-23587631,355030872000034,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,3061-9,"RUA DOMINGOS PIRES BRITO 	",S/N,PQ SAO LUCAS,PQ SAO LUCAS
590,-46548001,-23529394,355030859000117,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,VILA CAREZZI,7031-9,RUA GENERAL SOCRATES,32,PENHA,RUA ARACATINS CIRILO ABR
591,-46547834,-23598566,355030872000029,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE SAO LUCAS,5035-0,RUA DR JOSE CASSIO SOARES,521,PQ SAO LUCAS,PQ SAO LUCAS VILA PRUDEN
592,-46545580,-23536984,355030891000130,3550308005076,93,VILA MATILDE,21,PENHA,Leste,Leste 1,GUAIAUNA,6030-5,RUA EDGARD DE SOUZA,82,VL ARICANDUVA,PORT 10/94
593,-46545577,-23521495,355030859000135,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,PRACA DO CERQUILHO,6390-8,PC  DANILO JOSE FERNANDES,,PENHA,PENHA
594,-46545154,-23541060,355030820000049,3550308005077,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA CARRAO,1031-6,"RUA COMEN GIL PINHEIRO	",325,VL CALIFORNIA,VIADUTO VILA CARRAO
595,-46544651,-23527407,355030859000119,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,NOSSA SENHORA DE FATIMA,6029-1,PC  MARIA HELENA BONELLI PALMA,143,VILA RUI BARBOSA,S/INFOR
596,-46544394,-23589826,355030872000001,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA PAULO SILAS,7113-7,RUA ANTONIO FONTOURA XAVIER,,VL PAULO SILAS,VILA PAULO SILAS   VL PR
597,-46543190,-23545946,355030820000024,3550308005077,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,VILA CARRAO,5033-4,RUA DENTISTA BARRETO,516,VL CARRAO,AV CONSELHEIRO CARRAO
