ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
847,-46497642,-23614605,355030876000117,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MASCARENHAS DE MORAES,50792,RUA TTE GODOFREDO CERQUEIRA LEITE,,JD SAPOPEMBA
848,-46506989,-23610434,355030876000056,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,RIO CLARO,50997,AV LOURIVAL FONTES,,JD PLANALTO
849,-46507439,-23622795,355030876000273,3550308005161,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SERRA DE CAPIVARUCU,51187,RUA AGUIAS REAIS,,JD ELBA
850,-46574115,-23579093,355030893000097,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA CELESTE,60356,RUA PIANCO,,VL CELESTE
851,-46575838,-23589116,355030893000008,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA ZELINA,60380,RUA INHAGAPI C/ MANAIAS,,VL ZELINA
852,-46535893,-23583052,355030872000097,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA GUARANI,60518,RUA JOAO RODRIGUES PIRES,,VL GUARANI
853,-46554694,-23593242,355030872000107,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM INDEPENDENCIA,60607,RUA SECUNDINO DOMINGUES,,VL PRUDENTE
854,-46528032,-23600988,355030872000144,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,AMAZONIA,60917,RUA NUBIA,,VL TOLSTOI
855,-46519530,-23611935,355030876000139,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MARIA TEREZA,60950,RUA SERRA DE ITABAIANA,,PQ STA MADALENA
856,-46519858,-23605157,355030876000144,3550308005160,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,IGUACU,61140,RUA JOSE DOMINGUES DE PONTES,,JD ANGELA
857,-46584067,-23588608,355030893000029,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,QUINTA DAS PAINEIRAS,70157,RUA SAO LUIS DO PARAITINGA,,VL ZELINA
858,-46575254,-23560080,355030801000057,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA BELEM,70297,RUA ADUTORA DO RIO CLARO,,SAPOPEMBA
859,-46534164,-23610510,355030872000153,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA REUNIDAS,70416,AV MORAIS COSTA,,VL REUNIDAS
860,-46515549,-23600078,355030876000026,3550308005156,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM GRIMALDI,70904,RUA JOSE JOAQUIM,,JD GRIMALDI
861,-46493332,-23609914,355030876000171,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,FAZENDA DA JUTA,71080,RUA VICTORIA MARCONATO ZONTA,,JD SAPOPEMBA
862,-46544394,-23589826,355030872000001,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA PAULO SILAS,71137,RUA ANTONIO FONTOURA XAVIER,,VL PAULO SILAS
863,-46503624,-23606357,355030876000046,3550308005157,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COHAB SAPOPEMBA I,71331,RUA FELICI TOSI,,SAPOPEMBA
